index,project_name,create_time,project_language,contributor,star,fork,issues,watch,project_commits,code_language,keyword_index,matched_keyword,path_of_first_file_commit,final_change_commit_path,code_granularity_data,code_func_type,number_of_bug_or_vulnerability_all_commit,start_end_line_data,first_loc,final_start_end_line_data,final_loc_add,final_loc_minus,final_change_type,test_code_data,regular_expression_data,number_of_commits,number_of_change_commit_to_first,change_commit_to_first_index,change_commit_to_first_hash,change_commit_to_first_blocks,number_of_all_change_commit,all_change_commit_index,all_change_commit_hash,all_change_commit_blocks,number_of_all_change_fix_commit,all_change_fix_commit_index,all_change_fix_commit_hash,all_change_fix_commit_blocks,project_lines,project_locs,project_statements,project_functions,project_classes,project_files,project_density_comments,project_comments,project_duplicated_lines,project_duplicated_blocks,project_duplicated_files,project_duplicated_lines_density,project_vulnerability,project_bugs,project_code_smells,project_sqale_index,project_sqale_debt_ratio,project_complexity_all,project_cognitive_complexity_all,project_complexity_mean_method,project_cognitive_complexity_mean_method,code_lines,code_locs,code_statements,code_functions,code_classes,code_files,code_density_comments,code_comments,code_duplicated_lines,code_duplicated_blocks,code_duplicated_files,code_duplicated_lines_density,code_code_smells,code_sqale_index,code_sqale_debt_ratio,code_complexity_all,code_cognitive_complexity_all,code_complexity_mean_method,code_cognitive_complexity_mean_method,manual_vs_gpt_loc_ratio,manual_vs_gpt_change_commit_ratio,manual_vs_gpt_change_fix_commit_ratio,code_vulnerability,code_bugs
101,typeorm-storage-umzug,2024-04-20 15:23:08,TypeScript,,1,0,1,1,13,TypeScript,1,generated by copilot,typeorm-storage-umzug\8c16991a404b028b0fa82544fb3cf14945454a8b\example\umzug\seeders\helpers\likes.ts,,statement,,2,"[2,27]",26,,,,,,input,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],602.0,502.0,121.0,22.0,1.0,15.0,3.1,16.0,170.0,8.0,4.0,28.2,0.0,0.0,7.0,8.0,0.1,28.0,6.0,1.27,0.27,27.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
103,100DaysOfDSA,2023-12-09 11:57:53,TypeScript,,0,0,0,1,95,TypeScript,34,generated by copilot,100DaysOfDSA\2d9d6bcf6f6039595ab9661d8b75510c6f0044e9\Easy\744 Find Smallest Letter Greater Than Target.ts,,method,,0,"[36,45]",10,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],657.0,505.0,354.0,28.0,0.0,18.0,3.1,16.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,0.1,124.0,176.0,4.43,6.29,11.0,10.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,4.0,,,,,
105,llm-functions,2023-05-08 23:59:13,TypeScript,2.0,5,0,1,0,89,TypeScript,88,generated by copilot,llm-functions\df7bdff7ab44093528b213b391698f00b7d0232e\packages\llm-functions\src\utils.ts,,method,,11,"[83,98]",16,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],2053.0,1822.0,533.0,143.0,0.0,21.0,2.3,43.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,202.0,0.4,336.0,247.0,2.35,1.73,17.0,12.0,7.0,4.0,0.0,1.0,7.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,,,,,
111,typeorm-storage-umzug,2024-04-20 15:23:08,TypeScript,,1,0,1,1,13,TypeScript,1,generated by copilot,typeorm-storage-umzug\8c16991a404b028b0fa82544fb3cf14945454a8b\example\umzug\seeders\helpers\followers.ts,,statement,,2,"[2,27]",26,,,,,,input,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],602.0,502.0,121.0,22.0,1.0,15.0,3.1,16.0,170.0,8.0,4.0,28.2,0.0,0.0,7.0,8.0,0.1,28.0,6.0,1.27,0.27,27.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
112,nostr-relay,2023-12-03 15:03:47,TypeScript,,8,2,5,1,108,TypeScript,66,generated by copilot,nostr-relay\1d0d66cf4136d10d6cc8c511cffadbd2418e160a\packages\validator\src\schemas\req-message.schema.ts,,statement,,11,"[67,118]",52,,,,,,input,4,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],2957,,,,,50,,,0,0,0,0.0,0,0,0,0,0.0,,,0.0,0.0,54,52,1,0,0,1.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,,,,0,0
123,geometry,2024-01-19 20:22:06,TypeScript,,0,0,2,1,71,TypeScript,1,generated by copilot,geometry\ae818463a07237a32f0d34102ec37a73b95503ac\src\__test__\Rect\Rect.test.ts,,file,,20,"[1,81]",81,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],2052.0,533.0,264.0,81.0,4.0,18.0,42.2,389.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,115.0,0.7,140.0,61.0,1.73,0.75,82.0,60.0,48.0,9.0,0.0,1.0,3.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,,,,,
125,sagemaker-code-editor,2024-02-01 00:17:54,TypeScript,3.0,3,1,15,2,29,TypeScript,102,generated by copilot,sagemaker-code-editor\4acc4ab5e9a9de6b29db4ba80e6a844a7deff804\patched-vscode\src\vs\editor\test\common\model\bracketPairColorizer\combineTextEditInfos.test.ts,,class,,11,"[103,145]",43,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],1219738.0,3964.0,2156.0,717.0,26.0,4336.0,5.6,235.0,38.0,2.0,2.0,0.0,0.0,1.0,56.0,234.0,0.2,1023.0,494.0,1.43,0.69,44.0,36.0,22.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,1.25,,,,,
127,vscode-push,2023-09-06 15:15:34,TypeScript,,0,0,0,1,113074,TypeScript,98,generated by copilot,vscode-push\2259b00a1c9c90548cc9d3a18f8304b535b8962b\src\vs\editor\test\common\model\bracketPairColorizer\combineTextEditInfos.test.ts,,class,,44828,"[99,141]",43,,,,,,,4,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],1109256.0,3894.0,2108.0,709.0,26.0,3929.0,5.6,231.0,38.0,2.0,2.0,0.0,0.0,1.0,56.0,232.0,0.2,1011.0,485.0,1.43,0.68,44.0,36.0,22.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,1.25,,,,,
128,ndollar_vsc_sketching,2023-05-14 10:46:12,TypeScript,3.0,1,0,1,1,18,TypeScript,98,generated by copilot,ndollar_vsc_sketching\4899993fbfe8f5ef4af6eecd0e43b0b9e5b47c58\vscode\src\vs\editor\test\common\model\bracketPairColorizer\combineTextEditInfos.test.ts,,class,,6,"[99,141]",43,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],1171738.0,3935.0,2132.0,711.0,26.0,4182.0,5.6,232.0,38.0,2.0,2.0,0.0,0.0,1.0,57.0,239.0,0.2,1016.0,493.0,1.43,0.69,44.0,36.0,22.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,1.25,,,,,
130,appflow,2023-09-20 19:11:28,TypeScript,2.0,1,0,0,1,22,TypeScript,102,generated by copilot,appflow\98d99fe2e787d28e6c495789f458c47cedf050f6\src\vs\editor\test\common\model\bracketPairColorizer\combineTextEditInfos.test.ts,,class,,1,"[103,145]",43,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],1215497.0,3964.0,2156.0,717.0,26.0,4328.0,5.6,235.0,38.0,2.0,2.0,0.0,0.0,1.0,56.0,234.0,0.2,1023.0,494.0,1.43,0.69,44.0,36.0,22.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,1.25,,,,,
131,dx-workspace,2023-10-08 11:22:18,,,2,1,0,1,33,TypeScript,102,generated by copilot,dx-workspace\1bbce3800f9b369e6d3c942a28d55555dcf65773\gitpods\appflow\src\vs\editor\test\common\model\bracketPairColorizer\combineTextEditInfos.test.ts,,class,,0,"[103,145]",43,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],3015263.0,,,,,13115.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,44.0,36.0,22.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,1.25,,,,,
132,dx-workspace,2023-10-08 11:22:18,,,2,1,0,1,33,TypeScript,102,generated by copilot,dx-workspace\1a176222fa2cea8456d95b0fde43468b6ac7d0d0\gitpods\openvscode-server\src\vs\editor\test\common\model\bracketPairColorizer\combineTextEditInfos.test.ts,,class,,0,"[103,145]",43,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],1813406.0,,,,,8853.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,44.0,36.0,22.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,1.25,,,,,
140,LUT_Advanced_Web_Applications,2023-11-09 15:20:42,JavaScript,,0,0,0,1,32,TypeScript,3,generated by gpt-3,LUT_Advanced_Web_Applications\aa24008dc6406b185dec5023c3bbfdc303f5b41a\Week 07\src\app.ts,,file,,20,"[1,185]",185,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],690.0,443.0,244.0,37.0,0.0,11.0,13.5,69.0,286.0,6.0,2.0,41.4,0.0,0.0,23.0,72.0,0.5,72.0,43.0,1.95,1.16,186.0,109.0,69.0,12.0,0.0,1.0,21.6,30.0,0.0,0.0,0.0,0.0,8.0,33.0,1.0,22.0,12.0,1.83,1.0,,,,,
142,window.ai,2023-03-18 08:10:55,TypeScript,8.0,717,65,19,22,515,TypeScript,3,generated by gpt-4,window.ai\c4c91bdda2668bd670e7b230f40bca8060b36780\apps\extension\src\core\components\hooks\useInfiniteScroll.ts,window.ai\30aef840a188e3231b4a28895abda76acc7d0a95\apps\extension\src\core\components\hooks\useInfiniteScroll.ts,file,,104,"[1,33]",33,,,,,,,3,2.0,"[-2, -3]","['f839f52e1d522d38636930f0a9e5ba61df1be5c9', '30aef840a188e3231b4a28895abda76acc7d0a95']","[[{'highest_ratio': 0.9808673469387755, 'best_match_position': (1, 35)}], [{'highest_ratio': 0.9802421924792861, 'best_match_position': (1, 35)}]]",2.0,"[-2, -3]","['f839f52e1d522d38636930f0a9e5ba61df1be5c9', '30aef840a188e3231b4a28895abda76acc7d0a95']","[[{'highest_ratio': 0.9808673469387755, 'best_match_position': (1, 35)}], [{'highest_ratio': 0.9802421924792861, 'best_match_position': (1, 35)}]]",2.0,"[-2, -3]","['f839f52e1d522d38636930f0a9e5ba61df1be5c9', '30aef840a188e3231b4a28895abda76acc7d0a95']","[[{'highest_ratio': 0.9808673469387755, 'best_match_position': (1, 35)}], [{'highest_ratio': 0.9802421924792861, 'best_match_position': (1, 35)}]]",2298.0,,,,,26.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,34.0,26.0,10.0,4.0,0.0,1.0,7.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.75,1.0,,,,,
143,unit-runtime,2023-03-20 02:09:02,Kotlin,2.0,112,12,2,10,148,TypeScript,1,generated by gpt-4,unit-runtime\28168103f6a6403847c6550957c6f1bfb780470d\all-in-one\src\components\Editor\vue-sfc.ts,,file,,16,"[1,65]",65,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],447.0,275.0,109.0,35.0,2.0,17.0,2.1,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,0.2,54.0,34.0,1.54,0.97,66.0,56.0,28.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,2.17,2.33,,,,,
144,rn-phone-number-input,2023-03-12 16:52:09,TypeScript,2.0,15,0,12,2,56,TypeScript,1,generated by gpt-4,rn-phone-number-input\bb416b083607d17a958fcd25de37aa54a37395c6\src\countries.ts,rn-phone-number-input\0ce9463fa14c4ea9f1cec027ba5f16ca8f59a15f\src\countries.ts,statement,,12,"[3,198]",196,,,,,,,3,2.0,"[-2, -3]","['5ca2a62069b7207fec35a03a032f2737fe1c017d', '0ce9463fa14c4ea9f1cec027ba5f16ca8f59a15f']","[[{'highest_ratio': 0.893316312574086, 'best_match_position': (3, 198)}], [{'highest_ratio': 0.8727510021441223, 'best_match_position': (8, 203)}]]",2.0,"[-2, -3]","['5ca2a62069b7207fec35a03a032f2737fe1c017d', '0ce9463fa14c4ea9f1cec027ba5f16ca8f59a15f']","[[{'highest_ratio': 0.893316312574086, 'best_match_position': (3, 198)}], [{'highest_ratio': 0.8727510021441223, 'best_match_position': (8, 203)}]]",2.0,"[-2, -3]","['5ca2a62069b7207fec35a03a032f2737fe1c017d', '0ce9463fa14c4ea9f1cec027ba5f16ca8f59a15f']","[[{'highest_ratio': 0.893316312574086, 'best_match_position': (3, 198)}], [{'highest_ratio': 0.8727510021441223, 'best_match_position': (8, 203)}]]",239.0,226.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,197.0,196.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
146,wanted-pre-onboarding-frontend,2023-06-09 11:57:22,TypeScript,2.0,0,0,2,1,16,TypeScript,5,generated by gpt-4,wanted-pre-onboarding-frontend\9ccef4461ddd1fef0e0d22e4b44787df9befd3b2\e2e\signup.spec.ts,wanted-pre-onboarding-frontend\91e9f85a5286295e63fc5c7460c6008eb5090a9c\e2e\signup.spec.ts,file,,6,"[1,96]",96,,,,,test code,,2,1.0,[-2],['91e9f85a5286295e63fc5c7460c6008eb5090a9c'],"[[{'highest_ratio': 0.840119478069486, 'best_match_position': (1, 86)}]]",1.0,[-2],['91e9f85a5286295e63fc5c7460c6008eb5090a9c'],"[[{'highest_ratio': 0.840119478069486, 'best_match_position': (1, 86)}]]",1.0,[-2],['91e9f85a5286295e63fc5c7460c6008eb5090a9c'],"[[{'highest_ratio': 0.840119478069486, 'best_match_position': (1, 86)}]]",608.0,226.0,68.0,31.0,0.0,25.0,3.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.1,43.0,11.0,1.39,0.35,97.0,49.0,28.0,6.0,0.0,1.0,34.7,26.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,,,,,
147,unit-runtime,2023-03-20 02:09:02,Kotlin,2.0,112,12,2,10,148,TypeScript,1,generated by gpt-4,unit-runtime\28168103f6a6403847c6550957c6f1bfb780470d\all-in-one\src\components\Editor\svelte-sfc.ts,,file,,16,"[1,63]",63,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],447.0,275.0,109.0,35.0,2.0,17.0,2.1,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,0.2,54.0,34.0,1.54,0.97,64.0,55.0,27.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,2.17,2.33,,,,,
151,comp30022,2023-07-27 02:30:05,TypeScript,6.0,5,0,2,1,224,TypeScript,35,generated using chatgpt,comp30022\28f754a4f8c7f91828909dbf3ae4ec02fcd887bc\src\sample_data\sampleConnections.ts,comp30022\00a2173ed8a15e83737ba6fd415de247a6802ef0\src\sample_data\sampleConnections.ts,statement,,61,"[36,179]",144,,,,,,input,2,1.0,[-2],['00a2173ed8a15e83737ba6fd415de247a6802ef0'],"[[{'highest_ratio': 0.9102990033222591, 'best_match_position': (41, 184)}]]",1.0,[-2],['00a2173ed8a15e83737ba6fd415de247a6802ef0'],"[[{'highest_ratio': 0.9102990033222591, 'best_match_position': (41, 184)}]]",1.0,[-2],['00a2173ed8a15e83737ba6fd415de247a6802ef0'],"[[{'highest_ratio': 0.9102990033222591, 'best_match_position': (41, 184)}]]",1211.0,589.0,154.0,40.0,0.0,24.0,5.2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.1,64.0,25.0,1.6,0.62,145.0,144.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
152,qt-app,2023-07-29 00:09:25,TypeScript,,3,0,0,1,32,TypeScript,118,generated using chatgpt,qt-app\ece5dacb52feec6d640a0e80fba05e5915fbdba3\common\utils.ts,qt-app\0e36ff56803611e29d121e4230309d4dd557914b\common\utils.ts,statement,,4,"[120,1934]",1815,,,,,,input,3,2.0,"[-2, -3]","['0e36ff56803611e29d121e4230309d4dd557914b', 'c6a3b48d33eaadf5fd787297ee1ae342cb314cfa']","[[{'highest_ratio': 0.8240868773397187, 'best_match_position': (120, 1934)}], [{'highest_ratio': 0.8240868773397187, 'best_match_position': (119, 1933)}]]",1.0,[-2],['0e36ff56803611e29d121e4230309d4dd557914b'],"[[{'highest_ratio': 0.8240868773397187, 'best_match_position': (120, 1934)}]]",0.0,[],[],[],1971.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1816.0,1812.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
155,advent-of-code-2023,2023-12-01 08:30:22,TypeScript,,1,0,0,2,28,TypeScript,24,generated via chatgpt,advent-of-code-2023\a2fe4a0141d016fd7ffdea15f495c24f8b2d1933\day12\puzzle.ts,,method,,0,"[27,43]",17,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],2345.0,1858.0,1065.0,216.0,19.0,29.0,7.1,143.0,22.0,2.0,1.0,0.9,0.0,6.0,66.0,536.0,1.0,471.0,416.0,2.18,1.93,18.0,17.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.5,,,,,
156,NasaApp,2023-10-07 14:23:55,JavaScript,3.0,0,0,0,1,32,TypeScript,1,generated via chatgpt,NasaApp\e71d6fc21db43142ff927aa6315e6251ba31ba3f\Frontend\src\lib\colorHelper.ts,,file,,5,"[1,49]",49,,,,,,,1,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],271.0,,,,,8.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,50.0,38.0,34.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,1.7,13.0,21.0,3.25,5.25,,,,,
157,bit-test,2023-04-07 14:08:11,TypeScript,,0,0,0,1,31,TypeScript,395,generated via chatgpt,bit-test\65606717613da465daf07518e73c78d936171217\src\index.ts,,statement,,0,"[394, 394]",1,,,,,,regular expression,3,0.0,[],[],[],0.0,[],[],[],0.0,[],[],[],2545.0,2003.0,1153.0,315.0,0.0,2.0,3.0,62.0,872.0,384.0,1.0,34.3,0.0,0.0,175.0,1265.0,2.1,646.0,149.0,2.05,0.47,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
